conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
581765884391211009,Sat Mar 28 10:32:50 +0000 2015,0,Pusingan kelayakan F1 GP Malaysia: 1.Lewis Hamilton (Mercedes) 2. Sebastian Vettel (Ferrari) 3.Nico Rosberg (Mercedes) #f1malaysia #sic,581765884391211009,,,in,Malaysia,0,0,3,https://x.com/mstaronline/status/581765884391211009,28749269,mstaronline,pusingan kelayakan f1 gp malaysia: 1.lewis hamilton (mercedes) 2. sebastian vettel (ferrari) 3.nico rosberg (mercedes) #f1malaysia #sic,pusingan kelayakan f gp malaysia   lewis hamilton  mercedes    sebastian vettel  ferrari   nico rosberg  mercedes   fmalaysia  sic,pusingan kelayakan f gp malaysia lewis hamilton mercedes sebastian vettel ferrari nico rosberg mercedes fmalaysia sic,pusing layak f gp malaysia lewis hamilton mercedes sebastian vettel ferrari nico rosberg mercedes fmalaysia sic,"['pusing', 'layak', 'f', 'gp', 'malaysia', 'lewis', 'hamilton', 'mercedes', 'sebastian', 'vettel', 'ferrari', 'nico', 'rosberg', 'mercedes', 'fmalaysia', 'sic']"
581787412164005888,Sat Mar 28 11:58:22 +0000 2015,0,Pole position GP Malaysia menjadi milik pebalap Mercedes Lewis Hamilton. Pebalap Ferrari Sebastian Vettel ada ... http://t.co/SE2xXZmMoc,581787412164005888,,,in,"Central Java, Indonesia",0,0,0,https://x.com/kontenkamil/status/581787412164005888,2323412713,kontenkamil,pole position gp malaysia menjadi milik pebalap mercedes lewis hamilton. pebalap ferrari sebastian vettel ada ... http://t.co/se2xxzmmoc,pole position gp malaysia menjadi milik pebalap mercedes lewis hamilton  pebalap ferrari sebastian vettel ada,pole position gp malaysia milik pebalap mercedes lewis hamilton pebalap ferrari sebastian vettel,pole position gp malaysia milik balap mercedes lewis hamilton balap ferrari sebastian vettel,"['pole', 'position', 'gp', 'malaysia', 'milik', 'balap', 'mercedes', 'lewis', 'hamilton', 'balap', 'ferrari', 'sebastian', 'vettel']"
574895502900133888,Mon Mar 09 11:32:23 +0000 2015,0,Lewis Hamilton em alta na Ferrari #LH44 TRI2015 http://t.co/xQWesFA6u8,574895502900133888,,,in,,0,0,0,https://x.com/LewisHamiltonFC/status/574895502900133888,1613527789,LewisHamiltonFC,lewis hamilton em alta na ferrari #lh44 tri2015 http://t.co/xqwesfa6u8,lewis hamilton em alta na ferrari  lh tri,lewis hamilton em alta na ferrari lh tri,lewis hamilton em alta na ferrari lh tri,"['lewis', 'hamilton', 'em', 'alta', 'na', 'ferrari', 'lh', 'tri']"
582102671722708992,Sun Mar 29 08:51:06 +0000 2015,0,FOM putting Lewis in a Ferrari &amp; seb in merc,582102671722708992,,,in,Yorkshire,0,0,0,https://x.com/Hambone221/status/582102671722708992,196177815,Hambone221,fom putting lewis in a ferrari &amp; seb in merc,fom putting lewis in a ferrari  amp  seb in merc,fom putting lewis in a ferrari amp seb in merc,fom putting lewis in a ferrari amp seb in merc,"['fom', 'putting', 'lewis', 'in', 'a', 'ferrari', 'amp', 'seb', 'in', 'merc']"
581770043282837504,Sat Mar 28 10:49:21 +0000 2015,0,#Hamilton ancora in #pole ma #Ferrari quasi perVettel http://t.co/JpniZn1jse #GpMalaysia Lewis Hamilton Sebastian Vettel,581770043282837504,,,in,Roma,0,0,0,https://x.com/SSportNetwork/status/581770043282837504,428493932,SSportNetwork,#hamilton ancora in #pole ma #ferrari quasi pervettel http://t.co/jpnizn1jse #gpmalaysia lewis hamilton sebastian vettel,hamilton ancora in  pole ma  ferrari quasi pervettel   gpmalaysia lewis hamilton sebastian vettel,hamilton ancora in pole ma ferrari quasi pervettel gpmalaysia lewis hamilton sebastian vettel,hamilton ancora in pole ma ferrari quasi pervettel gpmalaysia lewis hamilton sebastian vettel,"['hamilton', 'ancora', 'in', 'pole', 'ma', 'ferrari', 'quasi', 'pervettel', 'gpmalaysia', 'lewis', 'hamilton', 'sebastian', 'vettel']"
581415719927074817,Fri Mar 27 11:21:24 +0000 2015,0,Hamilton Mengaku Terkejut dengan Laju Ferrari: Pebalap Mercedes Lewis Hamilton mengaku tidak menyangka dengan ... http://t.co/QM1LmeWoJH,581415719927074817,,,in,North Celebes-Indonesia,0,0,0,https://x.com/dprayr/status/581415719927074817,358064598,dprayr,hamilton mengaku terkejut dengan laju ferrari: pebalap mercedes lewis hamilton mengaku tidak menyangka dengan ... http://t.co/qm1lmewojh,hamilton mengaku terkejut dengan laju ferrari  pebalap mercedes lewis hamilton mengaku tidak menyangka dengan,hamilton mengaku terkejut laju ferrari pebalap mercedes lewis hamilton mengaku menyangka,hamilton aku kejut laju ferrari balap mercedes lewis hamilton aku sangka,"['hamilton', 'aku', 'kejut', 'laju', 'ferrari', 'balap', 'mercedes', 'lewis', 'hamilton', 'aku', 'sangka']"
563239731782508547,Thu Feb 05 07:36:31 +0000 2015,0,#Vettel #fastest #Lewis #does #more #laps: Jerez Spain Ferrari's Sebastian Vettel was http://t.co/JLARz81Gk6,563239731782508547,,,in,Bandung,0,0,0,https://x.com/usumtwit/status/563239731782508547,1399113342,usumtwit,#vettel #fastest #lewis #does #more #laps: jerez spain ferrari's sebastian vettel was http://t.co/jlarz81gk6,vettel  fastest  lewis  does  more  laps  jerez spain ferrari s sebastian vettel was,vettel fastest lewis does more laps jerez spain ferrari s sebastian vettel was,vettel fastest lewis does more laps jerez spain ferrari s sebastian vettel was,"['vettel', 'fastest', 'lewis', 'does', 'more', 'laps', 'jerez', 'spain', 'ferrari', 's', 'sebastian', 'vettel', 'was']"
581390285030092800,Fri Mar 27 09:40:20 +0000 2015,0,Hamilton Mengaku Terkejut dengan Laju Ferrari: Pebalap Mercedes Lewis Hamilton mengaku tidak menyangka dengan ... http://t.co/veb9mHcBqP,581390285030092800,,,in,"Antelope Park No. 322, Saskatc",0,0,0,https://x.com/affelah/status/581390285030092800,230799446,affelah,hamilton mengaku terkejut dengan laju ferrari: pebalap mercedes lewis hamilton mengaku tidak menyangka dengan ... http://t.co/veb9mhcbqp,hamilton mengaku terkejut dengan laju ferrari  pebalap mercedes lewis hamilton mengaku tidak menyangka dengan,hamilton mengaku terkejut laju ferrari pebalap mercedes lewis hamilton mengaku menyangka,hamilton aku kejut laju ferrari balap mercedes lewis hamilton aku sangka,"['hamilton', 'aku', 'kejut', 'laju', 'ferrari', 'balap', 'mercedes', 'lewis', 'hamilton', 'aku', 'sangka']"
577053797479944193,Sun Mar 15 10:28:41 +0000 2015,0,Hamilton berharap Mercedes disaingi Ferrari: Lewis Hamilton mengatakan Ferrari bisa menyaingi Mercedes tahun i... http://t.co/YFutHrZBVZ,577053797479944193,,,in,Planet Mars,0,0,0,https://x.com/bubukkopi_/status/577053797479944193,1036461709,bubukkopi_,hamilton berharap mercedes disaingi ferrari: lewis hamilton mengatakan ferrari bisa menyaingi mercedes tahun i... http://t.co/yfuthrzbvz,hamilton berharap mercedes disaingi ferrari  lewis hamilton mengatakan ferrari bisa menyaingi mercedes tahun i,hamilton berharap mercedes disaingi ferrari lewis hamilton ferrari menyaingi mercedes i,hamilton harap mercedes saing ferrari lewis hamilton ferrari saing mercedes i,"['hamilton', 'harap', 'mercedes', 'saing', 'ferrari', 'lewis', 'hamilton', 'ferrari', 'saing', 'mercedes', 'i']"
582102092526940160,Sun Mar 29 08:48:48 +0000 2015,0,F1 2015 Round 2 Malaysian GP Result 1. Sebastian Vettel - Ferrari 2. Lewis Hamilton - Mercedes 3. Nico Rosberg - Mercedes,582102092526940160,,,in,Sendai City Japan,0,0,0,https://x.com/ippatsu_sendai/status/582102092526940160,85259304,ippatsu_sendai,f1 2015 round 2 malaysian gp result 1. sebastian vettel - ferrari 2. lewis hamilton - mercedes 3. nico rosberg - mercedes,f  round  malaysian gp result   sebastian vettel   ferrari   lewis hamilton   mercedes   nico rosberg   mercedes,f round malaysian gp result sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes,f round malaysian gp result sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes,"['f', 'round', 'malaysian', 'gp', 'result', 'sebastian', 'vettel', 'ferrari', 'lewis', 'hamilton', 'mercedes', 'nico', 'rosberg', 'mercedes']"
579222439244271616,Sat Mar 21 10:06:05 +0000 2015,1,Lewis Hamilton Buys Potent Ferrari LaFerrari - GTspirit - GTspirit Lewis Hamilton Buys Potent Ferrari LaFerrari GT... http://t.co/CkAUDLnttf,579222439244271616,,,in,F1 Paddock,0,0,0,https://x.com/F1BreakingNews/status/579222439244271616,83215611,F1BreakingNews,lewis hamilton buys potent ferrari laferrari - gtspirit - gtspirit lewis hamilton buys potent ferrari laferrari gt... http://t.co/ckaudlnttf,lewis hamilton buys potent ferrari laferrari   gtspirit   gtspirit lewis hamilton buys potent ferrari laferrari gt,lewis hamilton buys potent ferrari laferrari gtspirit gtspirit lewis hamilton buys potent ferrari laferrari gt,lewis hamilton buys potent ferrari laferrari gtspirit gtspirit lewis hamilton buys potent ferrari laferrari gt,"['lewis', 'hamilton', 'buys', 'potent', 'ferrari', 'laferrari', 'gtspirit', 'gtspirit', 'lewis', 'hamilton', 'buys', 'potent', 'ferrari', 'laferrari', 'gt']"
581401447184494593,Fri Mar 27 10:24:41 +0000 2015,0,Hamilton Mengaku Terkejut dengan Laju Ferrari: Pebalap Mercedes Lewis Hamilton mengaku tidak menyangka dengan ... http://t.co/UmLgWyTcUC,581401447184494593,,,in,Tangerang,0,0,0,https://x.com/yopermana/status/581401447184494593,2280084733,yopermana,hamilton mengaku terkejut dengan laju ferrari: pebalap mercedes lewis hamilton mengaku tidak menyangka dengan ... http://t.co/umlgwytcuc,hamilton mengaku terkejut dengan laju ferrari  pebalap mercedes lewis hamilton mengaku tidak menyangka dengan,hamilton mengaku terkejut laju ferrari pebalap mercedes lewis hamilton mengaku menyangka,hamilton aku kejut laju ferrari balap mercedes lewis hamilton aku sangka,"['hamilton', 'aku', 'kejut', 'laju', 'ferrari', 'balap', 'mercedes', 'lewis', 'hamilton', 'aku', 'sangka']"
313714563763798017,Mon Mar 18 18:12:35 +0000 2013,0,#F1 WDC; #Kimi 25pts #Alo 18pts #Seb 15pts Massa 12 Lewis 10. WCC; Ferrari 30pts Lotus 26pts RBR 23 Merc 10pts http://t.co/9MdKkO3fH5,313714563763798017,https://pbs.twimg.com/media/BFqJu86CAAAWkXJ.jpg,,in,,0,0,0,https://x.com/fi_sonic/status/313714563763798017,91182729,fi_sonic,#f1 wdc; #kimi 25pts #alo 18pts #seb 15pts massa 12 lewis 10. wcc; ferrari 30pts lotus 26pts rbr 23 merc 10pts http://t.co/9mdkko3fh5,f wdc   kimi pts  alo pts  seb pts massa  lewis   wcc  ferrari pts lotus pts rbr  merc pts,f wdc kimi pts alo pts seb pts massa lewis wcc ferrari pts lotus pts rbr merc pts,f wdc kim pts alo pts seb pts massa lewis wcc ferrari pts lotus pts rbr merc pts,"['f', 'wdc', 'kim', 'pts', 'alo', 'pts', 'seb', 'pts', 'massa', 'lewis', 'wcc', 'ferrari', 'pts', 'lotus', 'pts', 'rbr', 'merc', 'pts']"
371624979802365952,Sun Aug 25 13:27:54 +0000 2013,0,Asi termina el #GPBelgica #F1 1) Sebastian Vettel #Redbull 2) Fernando Alonso #Ferrari 3)Lewis Hamilton #MercedesBenz 44/44,371624979802365952,,,in,"Rep. Dom & Nueva York, USA",0,0,0,https://x.com/ElFanaticoDom/status/371624979802365952,428590612,ElFanaticoDom,asi termina el #gpbelgica #f1 1) sebastian vettel #redbull 2) fernando alonso #ferrari 3)lewis hamilton #mercedesbenz 44/44,asi termina el  gpbelgica  f   sebastian vettel  redbull   fernando alonso  ferrari  lewis hamilton  mercedesbenz,asi termina el gpbelgica f sebastian vettel redbull fernando alonso ferrari lewis hamilton mercedesbenz,asi mina el gpbelgica f sebastian vettel redbull fernando alonso ferrari lewis hamilton mercedesbenz,"['asi', 'mina', 'el', 'gpbelgica', 'f', 'sebastian', 'vettel', 'redbull', 'fernando', 'alonso', 'ferrari', 'lewis', 'hamilton', 'mercedesbenz']"
371887753212227584,Mon Aug 26 06:52:04 +0000 2013,0,Result Belgian F1 GP: 1 Sebastian Vettel Red Bull Racing-Renault 2 Fernando Alonso Ferrari 3 Lewis Hamilton Mercedes http://t.co/AyUHikwKaJ,371887753212227584,https://pbs.twimg.com/media/BSk18OWIcAAUu_g.jpg,,in,Ireland,0,0,3,https://x.com/F1RacingTickets/status/371887753212227584,440993610,F1RacingTickets,result belgian f1 gp: 1 sebastian vettel red bull racing-renault 2 fernando alonso ferrari 3 lewis hamilton mercedes http://t.co/ayuhikwkaj,result belgian f gp   sebastian vettel red bull racing renault  fernando alonso ferrari  lewis hamilton mercedes,result belgian f gp sebastian vettel red bull racing renault fernando alonso ferrari lewis hamilton mercedes,result belgian f gp sebastian vettel red bull racing renault fernando alonso ferrari lewis hamilton mercedes,"['result', 'belgian', 'f', 'gp', 'sebastian', 'vettel', 'red', 'bull', 'racing', 'renault', 'fernando', 'alonso', 'ferrari', 'lewis', 'hamilton', 'mercedes']"
351297886836899840,Sun Jun 30 11:15:17 +0000 2013,0,2013 #F1 CANADIAN GRAND PRIX RESULTS P1 Sebastian Vettel/Red Bull 2 Fernando Alonso/Ferrari 3 Lewis Hamilton/Mercedes #F113YUL #YUL #points,351297886836899840,,,in,BCN GRZ LTN BUD LGG YYZ,0,0,2,https://x.com/F1racing/status/351297886836899840,9288972,F1racing,2013 #f1 canadian grand prix results p1 sebastian vettel/red bull 2 fernando alonso/ferrari 3 lewis hamilton/mercedes #f113yul #yul #points,f canadian grand prix results p sebastian vettel red bull  fernando alonso ferrari  lewis hamilton mercedes  fyul  yul  points,f canadian grand prix results p sebastian vettel red bull fernando alonso ferrari lewis hamilton mercedes fyul yul points,f canadian grand prix results p sebastian vettel red bull fernando alonso ferrari lewis hamilton mercedes fyul yul points,"['f', 'canadian', 'grand', 'prix', 'results', 'p', 'sebastian', 'vettel', 'red', 'bull', 'fernando', 'alonso', 'ferrari', 'lewis', 'hamilton', 'mercedes', 'fyul', 'yul', 'points']"
349529944092717058,Tue Jun 25 14:10:07 +0000 2013,0,Mau jdi apa? RT @RepublikF1: #F1: Lewis Hamilton: Ferrari masih mengusik pikiran saya dan saya punya impian membalap disana suatu hari nanti,349529944092717058,,,in,,0,0,0,https://x.com/eghiize/status/349529944092717058,339623346,eghiize,mau jdi apa? rt @republikf1: #f1: lewis hamilton: ferrari masih mengusik pikiran saya dan saya punya impian membalap disana suatu hari nanti,mau jdi apa  rt     f  lewis hamilton  ferrari masih mengusik pikiran saya dan saya punya impian membalap disana suatu hari nanti,jdi rt f lewis hamilton ferrari mengusik pikiran impian membalap disana,jdi rt f lewis hamilton ferrari usik pikir impi balap sana,"['jdi', 'rt', 'f', 'lewis', 'hamilton', 'ferrari', 'usik', 'pikir', 'impi', 'balap', 'sana']"
343138841890287617,Fri Jun 07 22:54:09 +0000 2013,0,#Formula1 - Canadian GP: Ferrari's Fernando #Alonso heads Lewis Hamilton http://t.co/I1btVVA6K0,343138841890287617,,,in,deutscher Sprachraum,0,0,1,https://x.com/mycomfor/status/343138841890287617,257088949,mycomfor,#formula1 - canadian gp: ferrari's fernando #alonso heads lewis hamilton http://t.co/i1btvva6k0,formula   canadian gp  ferrari s fernando  alonso heads lewis hamilton,formula canadian gp ferrari s fernando alonso heads lewis hamilton,formula canadian gp ferrari s fernando alonso heads lewis hamilton,"['formula', 'canadian', 'gp', 'ferrari', 's', 'fernando', 'alonso', 'heads', 'lewis', 'hamilton']"
350094471205097472,Thu Jun 27 03:33:21 +0000 2013,0,Meski mengaku nyaman membela Mercedes saat ini Lewis Hamilton mengaku tak akan menolak jika dipinang oleh Scuderia Ferrari suatu saa...,350094471205097472,,,in,"Subang, Jawa Barat",0,0,0,https://x.com/GEMAWAHYUH/status/350094471205097472,15503908,GEMAWAHYUH,meski mengaku nyaman membela mercedes saat ini lewis hamilton mengaku tak akan menolak jika dipinang oleh scuderia ferrari suatu saa...,meski mengaku nyaman membela mercedes saat ini lewis hamilton mengaku tak akan menolak jika dipinang oleh scuderia ferrari suatu saa,mengaku nyaman membela mercedes lewis hamilton mengaku menolak dipinang scuderia ferrari saa,aku nyaman bela mercedes lewis hamilton aku tolak pinang scuderia ferrari saa,"['aku', 'nyaman', 'bela', 'mercedes', 'lewis', 'hamilton', 'aku', 'tolak', 'pinang', 'scuderia', 'ferrari', 'saa']"
344509583223558144,Tue Jun 11 17:40:59 +0000 2013,1,Lewis Hamilton at Mercedes until 2015 Sebastian Vettel at Red Bull until 2015 Fernando Alonso at Ferrari until 2016,344509583223558144,,,in,"England, United Kingdom",0,0,9,https://x.com/DanielPerkin/status/344509583223558144,342310020,DanielPerkin,lewis hamilton at mercedes until 2015 sebastian vettel at red bull until 2015 fernando alonso at ferrari until 2016,lewis hamilton at mercedes until  sebastian vettel at red bull until  fernando alonso at ferrari until,lewis hamilton at mercedes until sebastian vettel at red bull until fernando alonso at ferrari until,lewis hamilton at mercedes until sebastian vettel at red bull until fernando alonso at ferrari until,"['lewis', 'hamilton', 'at', 'mercedes', 'until', 'sebastian', 'vettel', 'at', 'red', 'bull', 'until', 'fernando', 'alonso', 'at', 'ferrari', 'until']"
380912267136466944,Fri Sep 20 04:32:16 +0000 2013,0,Hamilton: Duet Alonso &amp; Raikkonen Menakutkan!: Lewis Hamilton angkat bicara mengenai duet pembalap Ferrari F... http://t.co/gWujD2gPZb,380912267136466944,,,in,Situ,0,0,0,https://x.com/gembokpintu/status/380912267136466944,432294200,gembokpintu,hamilton: duet alonso &amp; raikkonen menakutkan!: lewis hamilton angkat bicara mengenai duet pembalap ferrari f... http://t.co/gwujd2gpzb,hamilton  duet alonso  amp  raikkonen menakutkan   lewis hamilton angkat bicara mengenai duet pembalap ferrari f,hamilton duet alonso amp raikkonen menakutkan lewis hamilton angkat bicara duet pembalap ferrari f,hamilton duet alonso amp raikkonen takut lewis hamilton angkat bicara duet balap ferrari f,"['hamilton', 'duet', 'alonso', 'amp', 'raikkonen', 'takut', 'lewis', 'hamilton', 'angkat', 'bicara', 'duet', 'balap', 'ferrari', 'f']"
380911543224774656,Fri Sep 20 04:29:23 +0000 2013,0,Lewis Hamilton angkat bicara mengenai duet pembalap Ferrari Fernando Alonso dan Kimi Raikkonen musim depan. Menurutnya duo Ferrar...,380911543224774656,,,in,"Subang, Jawa Barat",0,0,0,https://x.com/GEMAWAHYUH/status/380911543224774656,15503908,GEMAWAHYUH,lewis hamilton angkat bicara mengenai duet pembalap ferrari fernando alonso dan kimi raikkonen musim depan. menurutnya duo ferrar...,lewis hamilton angkat bicara mengenai duet pembalap ferrari fernando alonso dan kimi raikkonen musim depan  menurutnya duo ferrar,lewis hamilton angkat bicara duet pembalap ferrari fernando alonso kimi raikkonen musim menurutnya duo ferrar,lewis hamilton angkat bicara duet balap ferrari fernando alonso kim raikkonen musim turut duo ferrar,"['lewis', 'hamilton', 'angkat', 'bicara', 'duet', 'balap', 'ferrari', 'fernando', 'alonso', 'kim', 'raikkonen', 'musim', 'turut', 'duo', 'ferrar']"
291495772325806080,Wed Jan 16 10:43:02 +0000 2013,0,Ferrari favour Sebastian Vettel over Lewis Hamilton - http://t.co/gJgaKsNg http://t.co/BF5X1rBg #motorsport #f1 #news,291495772325806080,,,in,Around the world,0,1,6,https://x.com/f1_vettel/status/291495772325806080,26121279,f1_vettel,ferrari favour sebastian vettel over lewis hamilton - http://t.co/gjgaksng http://t.co/bf5x1rbg #motorsport #f1 #news,ferrari favour sebastian vettel over lewis hamilton      motorsport  f  news,ferrari favour sebastian vettel over lewis hamilton motorsport f news,ferrari favour sebastian vettel over lewis hamilton motorsport f news,"['ferrari', 'favour', 'sebastian', 'vettel', 'over', 'lewis', 'hamilton', 'motorsport', 'f', 'news']"
315268553202860033,Sat Mar 23 01:07:35 +0000 2013,0,Lewis Hamilton: Mercedes-nya blum secepat mobil tim Lotus Ferrari atau Red Bull. Jadi agak sulit menjadi juara dunia F1 musim ini. #MGW,315268553202860033,,,in,"Jakarta, Indonesia",0,0,2,https://x.com/884OkezoneRadio/status/315268553202860033,44571893,884OkezoneRadio,lewis hamilton: mercedes-nya blum secepat mobil tim lotus ferrari atau red bull. jadi agak sulit menjadi juara dunia f1 musim ini. #mgw,lewis hamilton  mercedes nya blum secepat mobil tim lotus ferrari atau red bull  jadi agak sulit menjadi juara dunia f musim ini   mgw,lewis hamilton mercedes blum secepat mobil tim lotus ferrari red bull sulit juara dunia f musim mgw,lewis hamilton mercedes blum cepat mobil tim lotus ferrari red bull sulit juara dunia f musim mgw,"['lewis', 'hamilton', 'mercedes', 'blum', 'cepat', 'mobil', 'tim', 'lotus', 'ferrari', 'red', 'bull', 'sulit', 'juara', 'dunia', 'f', 'musim', 'mgw']"
